fill	x	y	group	clickSelects
#FCBA83	0.308013451207232	0.472696289332623	4	Grand Bassa
#FCBA83	0.306727013237664	0.474844124943693	4	Grand Bassa
#FCBA83	0.30891880395544	0.47490258417998	4	Grand Bassa
#FCBA83	0.309832967925604	0.475610590475621	4	Grand Bassa
#FCBA83	0.311454232214086	0.477321064399638	4	Grand Bassa
#FCBA83	0.313229692838707	0.478680782912234	4	Grand Bassa
#FCBA83	0.31465050189822	0.4798391418358	4	Grand Bassa
#FCBA83	0.316016240839744	0.481999968389316	4	Grand Bassa
#FCBA83	0.317066978702137	0.485310493237575	4	Grand Bassa
#FCBA83	0.317003097362192	0.487964975556831	4	Grand Bassa
#FCBA83	0.316430368130614	0.490166940090563	4	Grand Bassa
#FCBA83	0.316875334688713	0.492472832152847	4	Grand Bassa
#FCBA83	0.319212510520673	0.493836880979067	4	Grand Bassa
#FCBA83	0.321648812567579	0.495902440629705	4	Grand Bassa
#FCBA83	0.32352339940394	0.497864072751791	4	Grand Bassa
#FCBA83	0.323005740287147	0.499613519499999	4	Grand Bassa
#FCBA83	0.323913295840844	0.501120468678962	4	Grand Bassa
#FCBA83	0.324972844925193	0.503380892447406	4	Grand Bassa
#FCBA83	0.325721798534977	0.506189100904253	4	Grand Bassa
#FCBA83	0.337702853534126	0.515763424567959	4	Grand Bassa
#FCBA83	0.343866301205277	0.515986435725109	4	Grand Bassa
#FCBA83	0.352556365916323	0.517831149376197	4	Grand Bassa
#FCBA83	0.365823858885039	0.515720121430144	4	Grand Bassa
#FCBA83	0.367013373448355	0.515369366018723	4	Grand Bassa
#FCBA83	0.367881278516074	0.51502294091935	4	Grand Bassa
#FCBA83	0.369306493183359	0.515282759743092	4	Grand Bassa
#FCBA83	0.370780169558578	0.515592377175873	4	Grand Bassa
#FCBA83	0.371954264486678	0.515297915841564	4	Grand Bassa
#FCBA83	0.373480808174398	0.515455972292778	4	Grand Bassa
#FCBA83	0.375007351858912	0.515815388333023	4	Grand Bassa
#FCBA83	0.376734350778805	0.516726919373719	4	Grand Bassa
#FCBA83	0.397178581600576	0.515754763940711	4	Grand Bassa
#FCBA83	0.413851610701145	0.522678935600362	4	Grand Bassa
#FCBA83	0.417140398183758	0.526604364998983	4	Grand Bassa
#FCBA83	0.428647850159864	0.531452151224723	4	Grand Bassa
#FCBA83	0.431231740126443	0.538607994668772	4	Grand Bassa
#FCBA83	0.431974085322966	0.541550442851113	4	Grand Bassa
#FCBA83	0.431855133868237	0.542773756480614	4	Grand Bassa
#FCBA83	0.432557828578783	0.544731058287501	4	Grand Bassa
#FCBA83	0.433258320487045	0.547188511331351	4	Grand Bassa
#FCBA83	0.433804616065578	0.549496568551235	4	Grand Bassa
#FCBA83	0.435117487691395	0.551456035515721	4	Grand Bassa
#FCBA83	0.436844486611289	0.552618724752911	4	Grand Bassa
#FCBA83	0.454060307028331	0.544017697132509	4	Grand Bassa
#FCBA83	0.455185038902784	0.543455780892937	4	Grand Bassa
#FCBA83	0.464148251401494	0.53656192143023	4	Grand Bassa
#FCBA83	0.463284751941547	0.53541871860356	4	Grand Bassa
#FCBA83	0.461872754100784	0.53280753942212	4	Grand Bassa
#FCBA83	0.461434395959153	0.529349783905918	4	Grand Bassa
#FCBA83	0.460782365755619	0.527342683491568	4	Grand Bassa
#FCBA83	0.459773481181487	0.525184022095651	4	Grand Bassa
#FCBA83	0.459286661335127	0.524099278505269	4	Grand Bassa
#FCBA83	0.458667673201105	0.522722238738177	4	Grand Bassa
#FCBA83	0.457605921314473	0.521115692342712	4	Grand Bassa
#FCBA83	0.456299658101917	0.517852800944317	4	Grand Bassa
#FCBA83	0.455295179138763	0.515191823155412	4	Grand Bassa
#FCBA83	0.453235556705444	0.510123190930122	4	Grand Bassa
#FCBA83	0.451620900827018	0.507308487003627	4	Grand Bassa
#FCBA83	0.45005690945881	0.504396351018229	4	Grand Bassa
#FCBA83	0.449323375481036	0.502322130740343	4	Grand Bassa
#FCBA83	0.448653722840002	0.500431948795416	4	Grand Bassa
#FCBA83	0.447909174834784	0.496820467141624	4	Grand Bassa
#FCBA83	0.447924594470001	0.494116186214904	4	Grand Bassa
#FCBA83	0.447935608491035	0.491862257916109	4	Grand Bassa
#FCBA83	0.447796831793317	0.489658128226352	4	Grand Bassa
#FCBA83	0.447957636539513	0.489103848068301	4	Grand Bassa
#FCBA83	0.448973129526905	0.48993526830459	4	Grand Bassa
#FCBA83	0.450184672135494	0.491494181248616	4	Grand Bassa
#FCBA83	0.451704607406747	0.492702338781221	4	Grand Bassa
#FCBA83	0.453480068031369	0.494064222449841	4	Grand Bassa
#FCBA83	0.45576217374534	0.495527868492564	4	Grand Bassa
#FCBA83	0.456425217973112	0.497203699906013	4	Grand Bassa
#FCBA83	0.45771165594268	0.496277012768421	4	Grand Bassa
#FCBA83	0.460965198547087	0.498591565457953	4	Grand Bassa
#FCBA83	0.464425804800136	0.499706621245278	4	Grand Bassa
#FCBA83	0.465337765964811	0.501663923052165	4	Grand Bassa
#FCBA83	0.465837802640898	0.504019613723488	4	Grand Bassa
#FCBA83	0.467362143523129	0.50532736847102	4	Grand Bassa
#FCBA83	0.468738896485686	0.505284065333205	4	Grand Bassa
#FCBA83	0.470274251392156	0.503534618584996	4	Grand Bassa
#FCBA83	0.472518909425637	0.503192523800823	4	Grand Bassa
#FCBA83	0.476089655914665	0.502804960721235	4	Grand Bassa
#FCBA83	0.478997358175919	0.502863419955947	4	Grand Bassa
#FCBA83	0.48046662894016	0.505024246509463	4	Grand Bassa
#FCBA83	0.481783906176955	0.50718290790538	4	Grand Bassa
#FCBA83	0.481929291287935	0.508986483574676	4	Grand Bassa
#FCBA83	0.483709157520329	0.510495597911238	4	Grand Bassa
#FCBA83	0.485240106819026	0.509748618792981	4	Grand Bassa
#FCBA83	0.486061752987506	0.508449524672696	4	Grand Bassa
#FCBA83	0.487993612747346	0.509757279420229	4	Grand Bassa
#FCBA83	0.489517953629576	0.511216595147752	4	Grand Bassa
#FCBA83	0.491044497317296	0.511922436287369	4	Grand Bassa
#FCBA83	0.492628313925288	0.51142661536403	4	Grand Bassa
#FCBA83	0.495091049628444	0.513570120661475	4	Grand Bassa
#FCBA83	0.499058300970841	0.51520264894026	4	Grand Bassa
#FCBA83	0.499615610570408	0.515754763940711	4	Grand Bassa
#FCBA83	0.500476907224865	0.516661964667783	4	Grand Bassa
#FCBA83	0.501540861916986	0.517567000238831	4	Grand Bassa
#FCBA83	0.502300829554216	0.518571633024806	4	Grand Bassa
#FCBA83	0.502908803663999	0.519476668594278	4	Grand Bassa
#FCBA83	0.503922093845903	0.52043150277279	4	Grand Bassa
#FCBA83	0.504578529657209	0.521336538342262	4	Grand Bassa
#FCBA83	0.5048825167121	0.521988250559216	4	Grand Bassa
#FCBA83	0.50533409168346	0.522992883346767	4	Grand Bassa
#FCBA83	0.506909097075908	0.523848120308775	4	Grand Bassa
#FCBA83	0.507882736771833	0.522698422012457	4	Grand Bassa
#FCBA83	0.508243996750203	0.521446961343613	4	Grand Bassa
#FCBA83	0.510993097070751	0.523259197640157	4	Grand Bassa
#FCBA83	0.512052646151894	0.525766449293046	4	Grand Bassa
#FCBA83	0.512863278296134	0.527422794295975	4	Grand Bassa
#FCBA83	0.515046257798365	0.529984174868377	4	Grand Bassa
#FCBA83	0.51840553503098	0.532099533128053	4	Grand Bassa
#FCBA83	0.519727217875547	0.533004568697526	4	Grand Bassa
#FCBA83	0.52038145088457	0.535362424524873	4	Grand Bassa
#FCBA83	0.522165722727942	0.535617913034991	4	Grand Bassa
#FCBA83	0.523753944946912	0.534069825875812	4	Grand Bassa
#FCBA83	0.524529332216152	0.531317911499228	4	Grand Bassa
#FCBA83	0.524789263177294	0.529713530259787	4	Grand Bassa
#FCBA83	0.527033921210775	0.529620428514508	4	Grand Bassa
#FCBA83	0.530703793911542	0.530183369299807	4	Grand Bassa
#FCBA83	0.533913280422199	0.530945504518112	4	Grand Bassa
#FCBA83	0.537072102425845	0.532307388186732	4	Grand Bassa
#FCBA83	0.539312354848349	0.533415948502834	4	Grand Bassa
#FCBA83	0.541244214608189	0.535223854485754	4	Grand Bassa
#FCBA83	0.543592404464388	0.534680400112551	4	Grand Bassa
#FCBA83	0.545528669835206	0.534786492798702	4	Grand Bassa
#FCBA83	0.546797485367273	0.536542435018134	4	Grand Bassa
#FCBA83	0.548222700034558	0.5376986287841	4	Grand Bassa
#FCBA83	0.549350536063418	0.536299937448888	4	Grand Bassa
#FCBA83	0.550987219987117	0.534500692093216	4	Grand Bassa
#FCBA83	0.552815547924239	0.53716166988212	4	Grand Bassa
#FCBA83	0.555370801425873	0.535113431485979	4	Grand Bassa
#FCBA83	0.555870838101961	0.538573352158204	4	Grand Bassa
#FCBA83	0.557287241553702	0.542232467263435	4	Grand Bassa
#FCBA83	0.557688152014845	0.544137805306834	4	Grand Bassa
#FCBA83	0.556051468091146	0.545384935662055	4	Grand Bassa
#FCBA83	0.55548534727283	0.547238309938815	4	Grand Bassa
#FCBA83	0.557269619116202	0.547543597057972	4	Grand Bassa
#FCBA83	0.558675008540498	0.54799827999952	4	Grand Bassa
#FCBA83	0.55861773561702	0.547353063253789	4	Grand Bassa
#FCBA83	0.558950359133651	0.541043796142926	4	Grand Bassa
#FCBA83	0.55864416927327	0.530124910065095	4	Grand Bassa
#FCBA83	0.55862654683577	0.525959148253253	4	Grand Bassa
#FCBA83	0.558569273912292	0.512996354092904	4	Grand Bassa
#FCBA83	0.558756512317943	0.505284065333205	4	Grand Bassa
#FCBA83	0.5588886806024	0.498472481830929	4	Grand Bassa
#FCBA83	0.558516406599791	0.49076019307123	4	Grand Bassa
#FCBA83	0.558540637450552	0.4852000702378	4	Grand Bassa
#FCBA83	0.558560462693542	0.484264722471384	4	Grand Bassa
#FCBA83	0.554890589992775	0.483846847196428	4	Grand Bassa
#FCBA83	0.551275787409997	0.483833856255556	4	Grand Bassa
#FCBA83	0.547865845667166	0.483669304333118	4	Grand Bassa
#FCBA83	0.543284011801724	0.483801378902588	4	Grand Bassa
#FCBA83	0.538294659058673	0.483879324549396	4	Grand Bassa
#FCBA83	0.533510167155568	0.483558881333342	4	Grand Bassa
#FCBA83	0.527095599742026	0.48388148970542	4	Grand Bassa
#FCBA83	0.522260443331909	0.483610845098406	4	Grand Bassa
#FCBA83	0.517678609466467	0.483693121058837	4	Grand Bassa
#FCBA83	0.514471325761299	0.483528569136399	4	Grand Bassa
#FCBA83	0.512389675276297	0.482567239488239	4	Grand Bassa
#FCBA83	0.511380790705371	0.480458376699786	4	Grand Bassa
#FCBA83	0.510171450902271	0.478249916696406	4	Grand Bassa
#FCBA83	0.506865040982157	0.477635012146043	4	Grand Bassa
#FCBA83	0.501877891044595	0.477663159185387	4	Grand Bassa
#FCBA83	0.498313752968829	0.477695636538355	4	Grand Bassa
#FCBA83	0.495262868398879	0.477132695753056	4	Grand Bassa
#FCBA83	0.493234085229583	0.475519653886366	4	Grand Bassa
#FCBA83	0.492694398067517	0.471609380586217	4	Grand Bassa
#FCBA83	0.492560026980776	0.468004394402073	4	Grand Bassa
#FCBA83	0.492930098174691	0.465551271671847	4	Grand Bassa
#FCBA83	0.493042441219364	0.463697897395087	4	Grand Bassa
#FCBA83	0.491835304218547	0.460586566976684	4	Grand Bassa
#FCBA83	0.491095161824307	0.456377502028601	4	Grand Bassa
#FCBA83	0.49203796225621	0.451072867705288	4	Grand Bassa
#FCBA83	0.492712020508222	0.448569946367598	4	Grand Bassa
#FCBA83	0.492901461716157	0.448011335895923	4	Grand Bassa
#FCBA83	0.493745135929909	0.445521405499106	4	Grand Bassa
#FCBA83	0.495035979510455	0.441970548237625	4	Grand Bassa
#FCBA83	0.495207798280889	0.438313598289994	4	Grand Bassa
#FCBA83	0.494298039921703	0.43705780730595	4	Grand Bassa
#FCBA83	0.493029224389636	0.436401764775371	4	Grand Bassa
#FCBA83	0.491300022667459	0.43614194595163	4	Grand Bassa
#FCBA83	0.489064175852728	0.43558117032393	4	Grand Bassa
#FCBA83	0.487539834970497	0.435325681813813	4	Grand Bassa
#FCBA83	0.486526544788593	0.434368682477701	4	Grand Bassa
#FCBA83	0.485008812319624	0.432658208553684	4	Grand Bassa
#FCBA83	0.48400433335647	0.430449748550304	4	Grand Bassa
#FCBA83	0.482231075537337	0.428838871841214	4	Grand Bassa
#FCBA83	0.482237683953804	0.427637209779833	4	Grand Bassa
#FCBA83	0.481019532928749	0.426829606267689	4	Grand Bassa
#FCBA83	0.480369705530704	0.424722908636835	4	Grand Bassa
#FCBA83	0.479512814487224	0.4233177218304	4	Grand Bassa
#FCBA83	0.479627360330975	0.42106379353318	4	Grand Bassa
#FCBA83	0.479435716320756	0.418859663841848	4	Grand Bassa
#FCBA83	0.478779280506245	0.417603872859379	4	Grand Bassa
#FCBA83	0.477508262168689	0.417597377388155	4	Grand Bassa
#FCBA83	0.477197666700536	0.418398485429076	4	Grand Bassa
#FCBA83	0.476937735739395	0.419749543314424	4	Grand Bassa
#FCBA83	0.475814305321512	0.420394760060154	4	Grand Bassa
#FCBA83	0.475250387308685	0.421044307121084	4	Grand Bassa
#FCBA83	0.475655703380805	0.421646220728999	4	Grand Bassa
#FCBA83	0.476008152140425	0.422250299496089	4	Grand Bassa
#FCBA83	0.476105075546676	0.422899846555443	4	Grand Bassa
#FCBA83	0.475034512441294	0.42329607026228	4	Grand Bassa
#FCBA83	0.474728322584119	0.423846020106707	4	Grand Bassa
#FCBA83	0.474571923445695	0.424597329538589	4	Grand Bassa
#FCBA83	0.474210663467325	0.425145114225416	4	Grand Bassa
#FCBA83	0.473093841462704	0.424638467518804	4	Grand Bassa
#FCBA83	0.472532126255365	0.425138618755767	4	Grand Bassa
#FCBA83	0.471970411044821	0.425534842462604	4	Grand Bassa
#FCBA83	0.470699392707265	0.425279353952486	4	Grand Bassa
#FCBA83	0.469529703390143	0.425275023638862	4	Grand Bassa
#FCBA83	0.468353405656555	0.426370593012517	4	Grand Bassa
#FCBA83	0.465804760568181	0.427260472485093	4	Grand Bassa
#FCBA83	0.463723110086385	0.426548135875827	4	Grand Bassa
#FCBA83	0.461692124114805	0.425688568600194	4	Grand Bassa
#FCBA83	0.459817537278443	0.424376483539038	4	Grand Bassa
#FCBA83	0.459722816674476	0.422923663281163	4	Grand Bassa
#FCBA83	0.459830754104966	0.421821598436285	4	Grand Bassa
#FCBA83	0.459586242779041	0.41996822415795	4	Grand Bassa
#FCBA83	0.461476249247414	0.418825021332856	4	Grand Bassa
#FCBA83	0.460004775680889	0.417766259624217	4	Grand Bassa
#FCBA83	0.458786624655834	0.417209814310142	4	Grand Bassa
#FCBA83	0.457471550224527	0.416200851210543	4	Grand Bassa
#FCBA83	0.456865778920233	0.415046822600601	4	Grand Bassa
#FCBA83	0.456055146775992	0.414340981460984	4	Grand Bassa
#FCBA83	0.454429476876533	0.414083327794842	4	Grand Bassa
#FCBA83	0.452706883564412	0.412873005106213	4	Grand Bassa
#FCBA83	0.451541599858268	0.411816408555174	4	Grand Bassa
#FCBA83	0.450686911617071	0.409958703963215	4	Grand Bassa
#FCBA83	0.450755198564788	0.407003264840001	4	Grand Bassa
#FCBA83	0.450669289179571	0.404097624324252	4	Grand Bassa
#FCBA83	0.449565684001472	0.401187653496453	4	Grand Bassa
#FCBA83	0.449625159730439	0.399685034631114	4	Grand Bassa
#FCBA83	0.450845513557778	0.399641731493299	4	Grand Bassa
#FCBA83	0.450449008704408	0.397935587882906	4	Grand Bassa
#FCBA83	0.450096559944788	0.397383472880879	4	Grand Bassa
#FCBA83	0.449440124133482	0.396894147428764	4	Grand Bassa
#FCBA83	0.448272637618643	0.396023754368284	4	Grand Bassa
#FCBA83	0.447061095010054	0.394263481836803	4	Grand Bassa
#FCBA83	0.447893755202773	0.390712624575322	4	Grand Bassa
#FCBA83	0.448208756281904	0.388911214062051	4	Grand Bassa
#FCBA83	0.4483695610281	0.387458393804176	4	Grand Bassa
#FCBA83	0.446900290263858	0.386650790293607	4	Grand Bassa
#FCBA83	0.446966374406087	0.383695351170393	4	Grand Bassa
#FCBA83	0.447235116582773	0.381043034008737	4	Grand Bassa
#FCBA83	0.448063371167719	0.378442680612144	4	Grand Bassa
#FCBA83	0.448986346353428	0.376994190667893	4	Grand Bassa
#FCBA83	0.448587638697774	0.375638802468921	4	Grand Bassa
#FCBA83	0.447369487672718	0.375233918134837	4	Grand Bassa
#FCBA83	0.44692452111462	0.37282626369845	4	Grand Bassa
#FCBA83	0.445558782173096	0.371568307559957	4	Grand Bassa
#FCBA83	0.443734859846952	0.370407783478792	4	Grand Bassa
#FCBA83	0.441611356073688	0.368143029396724	4	Grand Bassa
#FCBA83	0.439794042160805	0.365430087842756	4	Grand Bassa
#FCBA83	0.440177330187652	0.360623439598807	4	Grand Bassa
#FCBA83	0.440694989301241	0.358555714790569	4	Grand Bassa
#FCBA83	0.440904255752165	0.357722129396681	4	Grand Bassa
#FCBA83	0.442036497388797	0.355624092393076	4	Grand Bassa
#FCBA83	0.442714961251787	0.352170667190498	4	Grand Bassa
#FCBA83	0.443849405693908	0.349622277558969	4	Grand Bassa
#FCBA83	0.443655558874995	0.34771910467317	4	Grand Bassa
#FCBA83	0.443763496308691	0.346517442611789	4	Grand Bassa
#FCBA83	0.441783174844123	0.346106062808056	4	Grand Bassa
#FCBA83	0.440465897607327	0.345099264864481	4	Grand Bassa
#FCBA83	0.441298557800046	0.341645839661904	4	Grand Bassa
#FCBA83	0.442479261144612	0.339599766423362	4	Grand Bassa
#FCBA83	0.444675457473366	0.338056009576232	4	Grand Bassa
#FCBA83	0.445501509249618	0.335557418552167	4	Grand Bassa
#FCBA83	0.445206333416682	0.33360228190288	4	Grand Bassa
#FCBA83	0.444864898681301	0.331196792622518	4	Grand Bassa
#FCBA83	0.445785671061521	0.330148856700302	4	Grand Bassa
#FCBA83	0.446607317233206	0.328548805774485	4	Grand Bassa
#FCBA83	0.445499306447335	0.326541705360135	4	Grand Bassa
#FCBA83	0.444693079910866	0.325233950612602	4	Grand Bassa
#FCBA83	0.443785524357169	0.324077756845061	4	Grand Bassa
#FCBA83	0.441803000087112	0.323817938021319	4	Grand Bassa
#FCBA83	0.441347019504774	0.323566779824825	4	Grand Bassa
#FCBA83	0.440745653811458	0.32196023342936	4	Grand Bassa
#FCBA83	0.439481243887163	0.321053032702288	4	Grand Bassa
#FCBA83	0.437756447772758	0.320243264034119	4	Grand Bassa
#FCBA83	0.436897353923789	0.319286264699584	4	Grand Bassa
#FCBA83	0.436705709910365	0.317131933617291	4	Grand Bassa
#FCBA83	0.435240844757102	0.315622819280728	4	Grand Bassa
#FCBA83	0.433513845837208	0.315464762829514	4	Grand Bassa
#FCBA83	0.431892581548727	0.314453634572315	4	Grand Bassa
#FCBA83	0.431192089640465	0.312247339726534	4	Grand Bassa
#FCBA83	0.431352894386661	0.310846483233723	4	Grand Bassa
#FCBA83	0.431086355012258	0.310378809349727	4	Grand Bassa
#FCBA83	0.429473901939321	0.311307661644919	4	Grand Bassa
#FCBA83	0.423925036791215	0.315508065967329	4	Grand Bassa
#FCBA83	0.418608021386882	0.32118372602538	4	Grand Bassa
#FCBA83	0.412554158707339	0.327645935361037	4	Grand Bassa
#FCBA83	0.410824956985162	0.329490649012125	4	Grand Bassa
#FCBA83	0.408611138215702	0.332632291625897	4	Grand Bassa
#FCBA83	0.404593222366293	0.336319553770471	4	Grand Bassa
#FCBA83	0.402218598853844	0.338495536420884	4	Grand Bassa
#FCBA83	0.401855136069985	0.338828970577809	4	Grand Bassa
#FCBA83	0.396301865310901	0.341782244544999	4	Grand Bassa
#FCBA83	0.391308106960077	0.346030282317273	4	Grand Bassa
#FCBA83	0.388285858851866	0.349624442714993	4	Grand Bassa
#FCBA83	0.385461863170341	0.351722479720174	4	Grand Bassa
#FCBA83	0.380972547103377	0.355818956510882	4	Grand Bassa
#FCBA83	0.380263243976365	0.356379732140157	4	Grand Bassa
#FCBA83	0.379073729416254	0.357317245062597	4	Grand Bassa
#FCBA83	0.374130635572442	0.361223188050698	4	Grand Bassa
#FCBA83	0.373505039025159	0.361716843816437	4	Grand Bassa
#FCBA83	0.369729431696185	0.366755163844784	4	Grand Bassa
#FCBA83	0.363977908510416	0.371451389088958	4	Grand Bassa
#FCBA83	0.363605634511013	0.372001338933385	4	Grand Bassa
#FCBA83	0.361863215959108	0.37459303170273	4	Grand Bassa
#FCBA83	0.362629792009598	0.377477020648785	4	Grand Bassa
#FCBA83	0.362383077878185	0.379070576103378	4	Grand Bassa
#FCBA83	0.360464434944867	0.382556478658923	4	Grand Bassa
#FCBA83	0.359667019630355	0.384004968601599	4	Grand Bassa
#FCBA83	0.360074538504758	0.384552753290001	4	Grand Bassa
#FCBA83	0.361338948429053	0.384299429935908	4	Grand Bassa
#FCBA83	0.362398497510196	0.383697516326417	4	Grand Bassa
#FCBA83	0.362576924693892	0.383277475895437	4	Grand Bassa
#FCBA83	0.363301647456121	0.381556176184997	4	Grand Bassa
#FCBA83	0.364008747777644	0.381056024949609	4	Grand Bassa
#FCBA83	0.364768715414873	0.381153457008512	4	Grand Bassa
#FCBA83	0.365125569782266	0.381748875146779	4	Grand Bassa
#FCBA83	0.365092527712754	0.383346760914996	4	Grand Bassa
#FCBA83	0.365081513688515	0.3838880501306	4	Grand Bassa
#FCBA83	0.365689487795093	0.384134878013469	4	Grand Bassa
#FCBA83	0.366801904191942	0.383983317033479	4	Grand Bassa
#FCBA83	0.367112499660095	0.383084776933655	4	Grand Bassa
#FCBA83	0.36730194086803	0.382536992246827	4	Grand Bassa
#FCBA83	0.368011243995042	0.382385431265261	4	Grand Bassa
#FCBA83	0.36812358703651	0.38277082918725	4	Grand Bassa
#FCBA83	0.36842096567814	0.383777627130825	4	Grand Bassa
#FCBA83	0.369581843776512	0.382978684247503	4	Grand Bassa
#FCBA83	0.370491602135698	0.382777324658473	4	Grand Bassa
#FCBA83	0.37120090526271	0.383024152541343	4	Grand Bassa
#FCBA83	0.371659088650537	0.384167355366437	4	Grand Bassa
#FCBA83	0.371458633418362	0.384615542838337	4	Grand Bassa
#FCBA83	0.370302160927763	0.386908443959749	4	Grand Bassa
#FCBA83	0.369401213787327	0.38989636043593	4	Grand Bassa
#FCBA83	0.368744777976021	0.390047921417496	4	Grand Bassa
#FCBA83	0.368288797393683	0.389751294925587	4	Grand Bassa
#FCBA83	0.367876872905096	0.387861112982236	4	Grand Bassa
#FCBA83	0.366412007751833	0.388214033551257	4	Grand Bassa
#FCBA83	0.366204944106398	0.38741942098156	4	Grand Bassa
#FCBA83	0.367416486714987	0.386120326861275	4	Grand Bassa
#FCBA83	0.367110296854606	0.385574707330472	4	Grand Bassa
#FCBA83	0.366299664710365	0.385178483623636	4	Grand Bassa
#FCBA83	0.364933925768842	0.385481605585193	4	Grand Bassa
#FCBA83	0.363261996970143	0.384741121936584	4	Grand Bassa
#FCBA83	0.362354441416446	0.385440467604977	4	Grand Bassa
#FCBA83	0.360938037964705	0.385394999311138	4	Grand Bassa
#FCBA83	0.360281602153399	0.385695956115095	4	Grand Bassa
#FCBA83	0.360233140448671	0.386393136625889	4	Grand Bassa
#FCBA83	0.360847722971715	0.387122794489651	4	Grand Bassa
#FCBA83	0.36100191930465	0.38942652139591	4	Grand Bassa
#FCBA83	0.359378452207474	0.38853447676731	4	Grand Bassa
#FCBA83	0.358977541743126	0.389383218258095	4	Grand Bassa
#FCBA83	0.359691250481116	0.391370832261925	4	Grand Bassa
#FCBA83	0.359541459759159	0.391669623909858	4	Grand Bassa
#FCBA83	0.358528169577255	0.391275565360621	4	Grand Bassa
#FCBA83	0.357318829774155	0.392672091539809	4	Grand Bassa
#FCBA83	0.356862849191818	0.392574659480906	4	Grand Bassa
#FCBA83	0.35726375965296	0.391427126340612	4	Grand Bassa
#FCBA83	0.357058898813014	0.390931305418849	4	Grand Bassa
#FCBA83	0.356704247247905	0.390881506811385	4	Grand Bassa
#FCBA83	0.3536819991429	0.394724660249575	4	Grand Bassa
#FCBA83	0.353886859982846	0.395668668643238	4	Grand Bassa
#FCBA83	0.355356130747087	0.395714136937078	4	Grand Bassa
#FCBA83	0.356168965696817	0.396855174606148	4	Grand Bassa
#FCBA83	0.355768055232469	0.398249535627735	4	Grand Bassa
#FCBA83	0.354812037974043	0.399745659023426	4	Grand Bassa
#FCBA83	0.354003608635292	0.399947018610881	4	Grand Bassa
#FCBA83	0.352939653943171	0.399552960061644	4	Grand Bassa
#FCBA83	0.352126818993441	0.398708548884483	4	Grand Bassa
#FCBA83	0.35064873701045	0.399624410238803	4	Grand Bassa
#FCBA83	0.350509960312732	0.399708851356834	4	Grand Bassa
#FCBA83	0.350203770452351	0.398416252706198	4	Grand Bassa
#FCBA83	0.34939313830811	0.398617612295228	4	Grand Bassa
#FCBA83	0.349190480270448	0.398171589980928	4	Grand Bassa
#FCBA83	0.351208249415505	0.396571539056686	4	Grand Bassa
#FCBA83	0.351662027192354	0.395625365505423	4	Grand Bassa
#FCBA83	0.351404299036701	0.394482162680329	4	Grand Bassa
#FCBA83	0.352417589218605	0.393113783540485	4	Grand Bassa
#FCBA83	0.353620320608444	0.391489915890524	4	Grand Bassa
#FCBA83	0.354831863217033	0.3905892106331	4	Grand Bassa
#FCBA83	0.355536760736272	0.389394044042942	4	Grand Bassa
#FCBA83	0.356798967851873	0.388891727649955	4	Grand Bassa
#FCBA83	0.358158098380135	0.386150639056643	4	Grand Bassa
#FCBA83	0.358761666878941	0.385750085036183	4	Grand Bassa
#FCBA83	0.358812331389158	0.38545129338825	4	Grand Bassa
#FCBA83	0.358255021789592	0.385304062721883	4	Grand Bassa
#FCBA83	0.353404445744258	0.387557991020679	4	Grand Bassa
#FCBA83	0.346152812530225	0.39195325945932	4	Grand Bassa
#FCBA83	0.344820115661419	0.392760862971464	4	Grand Bassa
#FCBA83	0.343855287181038	0.393661568227312	4	Grand Bassa
#FCBA83	0.342196575212067	0.395207490230466	4	Grand Bassa
#FCBA83	0.339821951696412	0.396309555075345	4	Grand Bassa
#FCBA83	0.334819382126838	0.397866302863347	4	Grand Bassa
#FCBA83	0.33360563671276	0.398567813687764	4	Grand Bassa
#FCBA83	0.332546087631617	0.399516152395052	4	Grand Bassa
#FCBA83	0.332200247285259	0.401956284184406	4	Grand Bassa
#FCBA83	0.330931431753192	0.40106423955423	4	Grand Bassa
#FCBA83	0.329874085477537	0.402657795008824	4	Grand Bassa
#FCBA83	0.329777162068081	0.404052156030412	4	Grand Bassa
#FCBA83	0.328920271024601	0.404851098915308	4	Grand Bassa
#FCBA83	0.327666875124545	0.408139972195447	4	Grand Bassa
#FCBA83	0.326052219249325	0.410233678885428	4	Grand Bassa
#FCBA83	0.322924236512907	0.413031061557427	4	Grand Bassa
#FCBA83	0.319844715481218	0.415079299953569	4	Grand Bassa
#FCBA83	0.316710124331539	0.416631717426371	4	Grand Bassa
#FCBA83	0.308407753255113	0.419905434608039	4	Grand Bassa
#FCBA83	0.296239459853519	0.424701257068715	4	Grand Bassa
#FDBB84	0.167837971375549	0.6189071673838	5	Grand Cape Mount
#FDBB84	0.167082409349297	0.61338601737456	5	Grand Cape Mount
#FDBB84	0.160002594902494	0.609521212366675	5	Grand Cape Mount
#FDBB84	0.158447414753035	0.596010633517924	5	Grand Cape Mount
#FDBB84	0.159484935788906	0.584976994125118	5	Grand Cape Mount
#FDBB84	0.160562107307549	0.573518983987708	5	Grand Cape Mount
#FDBB84	0.155854713570911	0.570518076570655	5	Grand Cape Mount
#FDBB84	0.144554325240241	0.555004727619602	5	Grand Cape Mount
#FDBB84	0.139514307986973	0.548084886273575	5	Grand Cape Mount
#FDBB84	0.138474584148819	0.542217311164964	5	Grand Cape Mount
#FDBB84	0.135192405079467	0.54020155012179	5	Grand Cape Mount
